  2024-07-08 14:01:29 INFO  TestBase:33 - this verifyProductIcon method 
  2024-07-08 14:01:59 INFO  TestBase:14 - invoking the page factory
  2024-07-08 14:01:59 INFO  TestBase:41 - homepage test method invoking
  2024-07-08 14:01:59 INFO  TestBase:53 - here states list method invoking
  2024-07-08 14:02:19 INFO  TestBase:27 - test fail msg...
  2024-07-08 14:02:19 INFO  TestBase:24 - this is fail test method from util class
  2024-07-08 14:25:33 INFO  TestBase:14 - invoking the page factory
  2024-07-08 14:25:33 INFO  TestBase:41 - homepage test method invoking
  2024-07-08 14:25:33 INFO  TestBase:53 - here states list method invoking
  2024-07-08 14:25:59 INFO  TestBase:27 - test fail msg...
  2024-07-08 14:25:59 INFO  TestBase:24 - this is fail test method from util class
  2024-07-08 14:28:58 INFO  TestBase:14 - invoking the page factory
  2024-07-08 14:28:59 INFO  TestBase:41 - homepage test method invoking
  2024-07-08 14:28:59 INFO  TestBase:53 - here states list method invoking
  2024-07-08 14:29:19 INFO  TestBase:27 - test fail msg...
  2024-07-08 14:29:19 INFO  TestBase:24 - this is fail test method from util class
  2024-07-08 14:30:15 INFO  TestBase:14 - invoking the page factory
  2024-07-08 14:30:15 INFO  TestBase:41 - homepage test method invoking
  2024-07-08 14:30:15 INFO  TestBase:53 - here states list method invoking
  2024-07-08 14:30:41 INFO  TestBase:27 - test fail msg...
  2024-07-08 14:30:41 INFO  TestBase:24 - this is fail test method from util class
  2024-07-08 14:37:12 INFO  TestBase:15 - invoking the page factory
  2024-07-08 14:37:13 INFO  TestBase:33 - this verifyProductIcon method 
  2024-07-08 14:37:13 INFO  TestBase:27 - test fail msg...
  2024-07-08 14:37:13 INFO  TestBase:24 - this is fail test method from util class
  2024-07-08 14:37:13 INFO  TestBase:27 - test fail msg...
  2024-07-08 14:37:13 INFO  TestBase:24 - this is fail test method from util class
  2024-07-08 14:37:34 INFO  TestBase:15 - invoking the page factory
  2024-07-08 14:37:34 INFO  TestBase:41 - homepage test method invoking
  2024-07-08 14:37:34 INFO  TestBase:55 - here states list method invoking
  2024-07-08 14:37:59 INFO  TestBase:27 - test fail msg...
  2024-07-08 14:37:59 INFO  TestBase:24 - this is fail test method from util class
  2024-07-08 14:45:17 INFO  TestBase:15 - invoking the page factory
  2024-07-08 14:45:17 INFO  TestBase:41 - homepage test method invoking
  2024-07-08 14:45:17 INFO  TestBase:55 - here states list method invoking
  2024-07-08 14:45:48 INFO  TestBase:27 - test fail msg...
  2024-07-08 14:45:48 INFO  TestBase:24 - this is fail test method from util class
  2024-07-08 15:36:43 INFO  TestBase:18 - invoking the page factory
  2024-07-08 15:36:43 INFO  TestBase:41 - this verifyProductBar method 
  2024-07-08 15:37:08 INFO  TestBase:18 - invoking the page factory
  2024-07-08 15:37:08 INFO  TestBase:41 - this verifyProductBar method 
  2024-07-08 15:44:47 INFO  TestBase:18 - invoking the page factory
  2024-07-08 15:44:47 INFO  TestBase:41 - this verifyProductBar method 
  2024-07-08 15:54:17 INFO  TestBase:18 - invoking the page factory
  2024-07-08 15:54:18 INFO  TestBase:32 -  get title from homepageTest class....
  2024-07-08 15:54:18 INFO  TestBase:50 - returning get title....
  2024-07-08 15:55:06 INFO  TestBase:18 - invoking the page factory
  2024-07-08 15:55:06 INFO  TestBase:32 -  get title from homepageTest class....
  2024-07-08 15:55:06 INFO  TestBase:50 - returning get title....
  2024-07-08 16:41:40 INFO  TestBase:18 - invoking the page factory
  2024-07-08 16:41:40 INFO  TestBase:51 - this verifyProductBar method 
  2024-07-08 16:44:56 INFO  TestBase:18 - invoking the page factory
  2024-07-08 16:44:56 INFO  TestBase:51 - this verifyProductBar method 
  2024-07-08 16:44:56 INFO  TestBase:27 - test fail msg...
  2024-07-08 16:44:56 INFO  TestBase:24 - this is fail test method from util class
  2024-07-08 16:45:42 INFO  TestBase:18 - invoking the page factory
  2024-07-08 16:45:43 INFO  TestBase:51 - this verifyProductBar method 
  2024-07-08 16:45:43 INFO  TestBase:27 - test fail msg...
  2024-07-08 16:45:43 INFO  TestBase:24 - this is fail test method from util class
  2024-07-08 16:50:24 INFO  TestBase:18 - invoking the page factory
  2024-07-08 16:50:25 INFO  TestBase:51 - this verifyProductBar method 
  2024-07-08 16:50:25 INFO  TestBase:27 - test fail msg...
  2024-07-08 16:50:25 INFO  TestBase:24 - this is fail test method from util class
  2024-07-08 16:50:25 INFO  TestBase:27 - test fail msg...
  2024-07-08 16:50:25 INFO  TestBase:24 - this is fail test method from util class
  2024-07-08 16:50:42 INFO  TestBase:18 - invoking the page factory
  2024-07-08 16:50:43 INFO  TestBase:51 - this verifyProductBar method 
  2024-07-08 16:50:54 INFO  TestBase:27 - test fail msg...
  2024-07-08 16:50:54 INFO  TestBase:24 - this is fail test method from util class
  2024-07-08 17:04:50 INFO  TestBase:13 - invoking residential the page factory
  2024-07-08 17:06:29 INFO  TestBase:13 - invoking residential the page factory
  2024-07-08 17:14:22 INFO  TestBase:13 - invoking residential the page factory
  2024-07-08 17:22:47 INFO  TestBase:18 - invoking homepage the page factory
  2024-07-08 17:22:47 INFO  TestBase:13 - invoking residential the page factory
